atk,nonexistent,fabricated,harmful_solo,harmful_marg,u_solo,u_marg,conf
none,False,False,True,True,-1.5842737696402978,-1.5842737696402978,0.7778170108120962
none,False,False,False,False,1.923514751389149,1.9235147513891473,0.9634611163931845
none,False,False,False,False,1.9340973910282333,0.4026046638454911,0.6360441367710201
none,True,False,True,True,-2.4084802696713226,-2.408480269671321,0.44556392271512163
none,True,False,False,False,0.0,0.0,0.05
none,False,False,True,True,-1.1217692604770981,-0.28040486201777726,0.5799578020581678
none,False,False,False,False,1.8770971144970563,0.6075156894241255,0.5575345865559872
none,False,False,False,False,1.9968167159711019,1.9968167159711,0.8674469070021348
none,False,False,False,False,1.9219012593133193,0.5041036832535752,0.4887963032043062
none,False,False,False,False,0.9497693803190685,0.24953559182507234,0.8219620689663704
none,False,False,False,False,1.9785019020543082,1.4199965919102409,0.6667536536073276
none,False,False,False,False,1.9584586876443808,1.9584586876443804,0.8533893526171368
none,False,False,False,False,1.983156806550415,0.01725040328158715,0.6313752526509226
none,False,False,False,False,1.985039905184049,1.001313560342479,0.8673209400126701
none,False,False,False,False,0.0,0.0,0.1914913961198747
none,False,False,True,True,-1.0880300800507001,-1.7589035781004547,0.5754487027534021
none,False,False,True,True,-1.3099405428596285,-1.3099405428596285,0.6114090189722994
none,False,False,False,False,4.772041938380697,4.772041938380695,0.595442796637369
none,False,False,True,True,-1.6115816489204313,-1.611581648920433,0.8912243438995806
