atk,kind,remote_only,u_marg,u_marg_sd,u_solo,u_loo,u_greedy,n_cnt
none,true,True,1.5612143586553184,0.4661258238917248,0.9594485075986965,1.9222738692892918,0.9594485075986965,16
none,true,False,-0.03888802148026581,0.023058542444662725,-0.060236083546994834,-0.01398194906908401,-0.06023608354699328,13
none,honest_fp,False,-2.0,0.0,-2.0,-2.0,-2.0,17
none,true,True,0.8916599652095653,1.0536712127723509e-08,0.8916599652095654,0.8916599652095654,0.8916599652095651,15
none,true,True,-0.4223047829856433,0.47168616951052306,-1.0,-0.037174638309404706,-0.03717463830940515,15
none,true,True,0.8993252909372313,1.4901161193847656e-08,0.8993252909372309,0.8993252909372318,0.8993252909372309,16
none,true,True,0.9166688888823529,0.0,0.9166688888823531,0.9166688888823531,0.9166688888823531,17
none,honest_fp,False,0.0,0.0,0.0,0.0,0.0,15
none,true,False,-0.5269908560127643,0.4730091439872357,-1.0,-0.053981712025527706,-0.053981712025528594,16
none,true,True,0.6145923892681475,0.5680369936250813,1.1404924553806213,0.001042312136929624,1.1404924553806213,13
none,true,False,0.08299588477259846,1.3170890159654386e-09,0.0829958847725969,0.08299588477259867,0.08299588477259823,17
none,true,False,-1.2207386639103008,0.022548799045185353,-1.2490050794245793,-1.2027509449466693,-1.2490050794245793,18
none,true,False,-0.11707232589676436,1.862645149230957e-09,-0.11707232589676586,-0.11707232589676408,-0.1170723258967643,19
none,true,False,-0.028060242839653866,3.2927225399135965e-10,-0.028060242839654137,-0.02806024283965325,-0.028060242839653915,18
none,honest_fp,False,-2.0,0.0,-2.0,-2.0,-2.0,13
none,true,False,-0.09274432370176822,0.0,-0.09274432370176822,-0.09274432370176822,-0.09274432370176822,14
none,true,True,0.4723872124777203,0.5425121812738369,1.0988263202719226,0.002557881632069048,1.0988263202719226,21
none,true,False,0.04414950354238928,0.015072122507260756,0.05582431943491262,0.024691477054849642,0.05582431943491262,16
none,honest_fp,False,0.0,0.0,0.0,0.0,0.0,16
none,true,True,0.7040307024472848,0.5252851607970574,1.0955551448186611,-0.0007132938211915629,-0.0007132938211915629,14
none,true,False,0.0011223812863764863,0.015548762169951089,0.01743006062831487,-0.013702781751748994,-0.013702781751748994,21
none,true,True,0.9773027935906012,0.0,0.9773027935906011,0.9773027935906011,0.9773027935906011,17
none,true,True,0.1609402546565164,0.4204317589335346,1.050951029588246,-0.07926678394958131,-0.08992964027575745,11
none,true,True,0.12904691425140302,0.3660529835836188,1.0937615257978273,-0.03302334445146293,1.0937615257978273,16
none,true,False,-0.024814238340410213,0.0,-0.024814238340409744,-0.02481423834041152,-0.024814238340409744,19
none,honest_fp,False,-2.0,0.0,-2.0,-2.0,-2.0,15
none,true,True,0.16747712712908638,0.39385687886461734,1.048069172303217,-0.004412542021325905,-0.015075398347503821,12
none,true,False,-1.9407184613174955,5.960464477539063e-08,-1.9407184613174966,-1.9407184613174966,-1.9407184613174966,19
none,true,True,0.46532247439517227,0.4368183021645145,0.8739285811381485,-0.0016559333110883756,-0.0016559333110865992,15
none,true,True,0.4686221791777375,0.4368183021645144,0.8772282859207134,0.001643771471478317,0.8772282859207134,15
none,honest_fp,False,0.0,0.0,0.0,0.0,0.0,19
none,true,True,0.020411009537059027,0.023323943006744775,1.0315524965563743,0.018126443545543935,-0.028848726414733683,15
none,true,False,-0.022006044226236792,0.012436840914622067,-0.030800218773503474,-0.004417695131701649,-0.030800218773504362,15
none,true,True,0.013366399932672468,0.01975170692418687,1.0478184765689953,0.009401431737309451,1.0478184765689953,16
none,true,False,-3.8947378724142836,7.300048299977713e-08,-3.894737872414284,-3.894737872414286,-3.894737872414284,19
none,true,False,2.463443156704357,0.0,2.463443156704357,2.4634431567043524,2.463443156704357,20
none,true,True,0.2227882902522311,0.9374531290854695,0.9521454012030626,-1.4904737367581689,0.9521454012030626,15
none,honest_fp,False,-1.0000000000000002,0.0,-1.0,-1.0,-1.0,22
none,honest_fp,False,-1.7567751024871145,2.9802322387695312e-08,-1.756775102487115,-1.756775102487115,-1.756775102487115,15
none,true,True,-2.9056527265750205,0.0,-2.9056527265750205,-2.9056527265750205,-2.9056527265750205,13
none,true,True,0.011354934805936745,0.015549288219175113,1.0057508926650423,0.0037728188632382142,-0.007659818035625321,12
none,true,False,-0.04071954259607636,0.013172978704948053,-0.05321652747903549,-0.02683400383723189,-0.05321652747903549,19
none,true,True,-0.8795365157942291,0.5911523728795061,-1.0,-1.55893606532317,-1.0,14
none,true,True,-0.005498520579827938,0.011182703105919425,0.9943143300728421,-0.013158690469762035,-0.010111062862998565,19
none,true,True,0.5004523312766326,1.0155866107477731,0.8874492962810105,-0.5746115816368533,-0.015675516313683246,17
none,honest_fp,False,0.0,0.0,0.0,0.0,0.0,13
none,true,True,0.9767710187538228,0.0,0.9767710187538228,0.9767710187538228,0.9767710187538228,15
none,honest_fp,False,-1.0,0.0,-1.0,-1.0,-1.0,16
none,true,True,-1.3878951086788947,0.42886679076787476,-1.0556963210018147,-1.9415597548073613,-1.9415597548073613,16
none,true,True,-1.5259379405324829,0.42942653022494265,-1.0,-1.8765632342208054,-1.8765632342208054,20
none,honest_fp,False,0.0,0.0,0.0,0.0,0.0,12
none,honest_fp,False,0.0,0.0,0.0,0.0,0.0,18
none,honest_fp,False,0.0,0.0,0.0,0.0,0.0,16
none,true,True,0.4487132771647405,0.4429317169027735,0.891644994067514,0.0057815602619673,0.891644994067514,20
none,true,True,0.4675003915844294,0.4373065733728977,0.8765632342208054,0.0,0.8765632342208054,15
none,honest_fp,False,0.0,0.0,0.0,0.0,0.0,18
none,true,False,0.03690379812420187,0.015633440779472353,0.011644387730845196,0.024983385884546294,0.011644387730845196,18
none,true,True,0.6607410035335928,0.4553665313662976,0.9827337657880975,0.016755479024581632,0.9827337657880975,18
none,true,True,0.33639108714822313,0.4591873263541594,0.9581336661854394,-0.0027412286902581684,-0.0027412286902581684,17
none,true,False,-0.002951040385523148,0.00042890447546369714,-0.0026477591224409736,-0.00355760291168572,-0.0035576029116874963,15
none,true,True,-0.013672919390276402,0.026879749040287334,-0.05256200602167027,-0.019989865593624145,-0.029328955057671635,11
none,honest_fp,False,-3.21807096489389,0.0,-3.21807096489389,-3.21807096489389,-3.21807096489389,15
none,true,True,0.5156224455545383,0.4809891797459748,0.9547034849924998,-0.01127480177101603,-0.01127480177101603,22
none,true,True,0.3647068005619962,0.46518155820529733,0.9652536098593067,0.0043787149836092,0.9652536098593085,16
none,true,False,0.0038713604871919963,0.0004542913719431161,0.004302339124203414,0.0033924953349586673,0.004302339124203414,19
none,true,True,-0.03297853353396574,0.02110470787293678,-0.08491346915408116,-0.02783797214651429,-0.03717706161056,16
none,honest_fp,False,-3.131666696791455,0.0,-3.131666696791454,-3.131666696791454,-3.131666696791454,18
none,honest_fp,False,0.0,0.0,0.0,0.0,0.0,17
none,true,False,0.7678429334016734,0.579996880245922,1.217106585010617,0.019070180720103025,0.019070180720103025,16
none,honest_fp,False,0.0,0.0,0.0,0.0,0.0,20
