R,R_se,misses,ghosts,dups,AP,RO_recall,harm_rate,malicious_accept,benefit_rate,accept_rate,soft_frac,quarantine_frac,family,knob,condition
6.874537541120813,0.16848918351866096,2.67,0.7271428571428571,0.05714285714285714,0.6479058097749998,0.5732003235373416,0.27953694245829075,0.02384500745156483,0.7430720506730008,0.6079218286511953,0.0,0.0,gate_umarg,0.3,spoof
6.865479978165521,0.16790150224387076,2.597142857142857,0.7842857142857143,0.08,0.6553331322458732,0.5823672148827177,0.2730677562138236,0.011922503725782414,0.7602929532858274,0.6149014133659048,0.0,0.0,gate_usolo,0.3,spoof
7.038898152165058,0.16754109388298336,2.87,0.62,0.037142857142857144,0.6448034080187022,0.5413858182798598,0.27408920667347636,0.021609538002980627,0.723673792557403,0.5943116384575118,0.07529227010992846,0.013610190193683477,gate_4action,0.3,spoof
6.914300864189928,0.17109433145347033,2.442857142857143,0.9671428571428572,0.11,0.6550140524102905,0.605284443246158,0.29553966632618317,0.03278688524590164,0.8477830562153602,0.6886232769150236,0.0,0.0,gate_umarg,0.45,spoof
6.917217186053772,0.16937691238703553,2.36,1.0357142857142858,0.12142857142857143,0.6622646376624045,0.6176867080075492,0.29553966632618317,0.023099850968703428,0.8669833729216152,0.6925492933170476,0.0,0.0,gate_usolo,0.45,spoof
6.826068594595629,0.1687227067224616,2.5957142857142856,0.7757142857142857,0.06428571428571428,0.6670483485049725,0.583445672688056,0.28770854613551244,0.029061102831594635,0.8285827395091053,0.6730937009247949,0.08305705810504276,0.015529575990228582,gate_4action,0.45,spoof
7.068752009160144,0.1767778688812188,2.202857142857143,1.237142857142857,0.1442857142857143,0.6717128505733195,0.6441089242383392,0.313585291113381,0.043219076005961254,0.9208234362628662,0.7505670912580702,0.0,0.0,gate_umarg,0.6,spoof
7.267352975504626,0.17915199150233768,2.1742857142857144,1.3857142857142857,0.15142857142857144,0.6724176381392527,0.6486923699110272,0.32448076268300985,0.03502235469448584,0.9374505146476643,0.7544058628511604,0.0,0.0,gate_usolo,0.6,spoof
6.862996590198693,0.17263488129387752,2.4085714285714284,0.9571428571428572,0.09857142857142857,0.6850376641675152,0.6106767322728498,0.3023493360572012,0.038002980625931444,0.9041963578780681,0.7354737393125109,0.09125807014482638,0.01509335194555924,gate_4action,0.6,spoof
7.693405053139117,0.18549350303974382,2.032857142857143,1.6985714285714286,0.1757142857142857,0.6675439602786256,0.6724184416284713,0.3517194416070821,0.06557377049180328,0.982185273159145,0.8082359099633571,0.0,0.0,gate_umarg,0.8,spoof
7.978904007006205,0.1899953699545063,2.0142857142857142,1.84,0.17857142857142858,0.661621005084812,0.674575357239148,0.36772216547497444,0.07526080476900149,0.9887173396674585,0.813645088117257,0.0,0.0,gate_usolo,0.8,spoof
7.083426567413548,0.1755424391403583,2.222857142857143,1.2514285714285713,0.13714285714285715,0.6941580817996126,0.6416823941763279,0.32345931222335716,0.05067064083457526,0.9714964370546318,0.7926190891641948,0.08864072587681034,0.01561682079916245,gate_4action,0.8,spoof
8.636896088867838,0.19774862572801885,1.98,2.1857142857142855,0.20285714285714285,0.65294298504094,0.6783499595578323,0.41334695267279536,0.12816691505216096,0.9978226444972288,0.8452277089513174,0.0,0.0,gate_umarg,0.95,spoof
9.151051790213122,0.20769726514274994,1.97,2.3642857142857143,0.2057142857142857,0.6323964762180966,0.6794284173631706,0.4490977187606401,0.20417287630402384,0.9994061757719715,0.8563950444948526,0.0,0.0,gate_usolo,0.95,spoof
7.439700032040345,0.1843635658769228,2.1285714285714286,1.4814285714285715,0.15,0.6893118811144695,0.6573200323537342,0.3575076608784474,0.08122205663189269,0.9869358669833729,0.8220205897749084,0.08253358925143954,0.023207119176409004,gate_4action,0.95,spoof
11.304442823726601,0.21578310935661715,2.8142857142857145,2.6514285714285712,0.12714285714285714,0.5128997493643794,0.6292801294149366,0.47974123255022133,0.45156482861400893,0.915083135391924,0.7377421043447915,0.0,0.0,cad_like,,spoof
11.372535346092212,0.21408244336188093,3.83,1.812857142857143,0.055714285714285716,0.4353591263418209,0.4176327851172823,0.3122233571671774,0.2786885245901639,0.5043547110055424,0.4439888326644565,0.0,0.0,robosac_like,,spoof
12.169072467977868,0.23855013160627755,3.5757142857142856,2.2642857142857142,0.09285714285714286,0.44633641091685644,0.43488811000269617,0.446033367381682,0.4150521609538003,0.5384006334125099,0.526522421915896,0.0,0.0,mate_like,,spoof
9.165083924449867,0.17277710890331827,3.907142857142857,0.8514285714285714,0.11857142857142858,0.5066391508182907,0.36424912375303314,0.03404834865509023,0.05514157973174367,0.6902216943784639,0.5547024952015355,0.0,0.0,geom_consensus,,spoof
4.443320515189809,0.12894970857072405,1.8014285714285714,0.32571428571428573,0.0,0.7764282018805803,0.7050417902399568,0.004766768811712632,0.009687034277198211,0.6033254156769596,0.3850985866340953,0.0,0.0,oracle_greedy,,spoof
11.91963644474953,0.16769051795299286,6.244285714285715,0.36714285714285716,0.0,0.26610016844107626,0.0005392289026691831,0.0,0.0,0.0,0.0,0.0,0.0,ego_only,,spoof
15.33402922388391,0.2691863365311016,1.967142857142857,4.66,0.21571428571428572,0.5108740701333925,0.6799676462658398,1.0,1.0,1.0,1.0,0.0,0.0,naive_lf,,spoof
14.763253856053595,0.262774042736373,1.822857142857143,4.61,0.15,0.5235245864965924,0.7093304651788115,0.9023654916512059,1.0,0.9994304157964686,0.9584361812246198,0.0,0.0,confidence,0.2,collusion
14.768519238999495,0.262816681476626,1.8214285714285714,4.611428571428571,0.15142857142857144,0.5235052815423649,0.7095993546652326,0.8341836734693877,1.0,0.9927852667552687,0.9252329007086552,0.0,0.0,confidence,0.3,collusion
